"PermisoId","NumeroPermiso","RazonSocial","Calle","CodigoPostal","Colonia","Latitud","Longitud","Regular","Premium","Diesel","FechaAplicacion"
"11495","PL/10104/EXP/ES/2015","ESTACION DE SERVICIO OMEGA  S.A. DE C.V.","CAMINO REAL A COLIMA NO. 100","45600"," SANTA ANITA","20.57107","-103.4383","16.52","18.4","","1/16/2017 2:44:00 PM"
"11496","PL/10105/EXP/ES/2015","LA CANTERA GASO  S.A. DE C.V.","CARRETERA TEPIC-AGUAMILPA NO. 1140","63173","FRACCIONAMIENTO VISTAS DE LA CANTERA","21.49209","-104.8307","16.33","18.1","17.43","1/16/2017 1:55:00 PM"
"11497","PL/10106/EXP/ES/2015","ESTACION GUADALUPE  S.A. DE C.V.","PINTORES 793","45030","JARDINES DE GUADALUPE","20.66318","-103.4199","16.53","18.41","","1/16/2017 2:05:00 PM"
"11498","PL/10107/EXP/ES/2015","ESTACION DE SERVICIOS TALA  S.A. DE C.V.","AV.ARROYO DE LOS ESTADOS #100","45303","FRACCIONAMIENTO LOS RUISENORES","20.70321","-103.6883","16.52","","17.24","1/16/2017 1:59:00 PM"
"11499","PL/10108/EXP/ES/2015","COMBUSTIBLE TLAJOMULCO  S.A. DE C.V.","AV. CONCEPCION NO. 79","45640","UNION DEL CUATRO","20.52955","-103.3769","16.52","","17.24","1/16/2017 1:42:00 PM"
"11500","PL/10158/EXP/ES/2015","ZARAGOZA MARTINEZ JORGE ANTONIO","FRANCISCO I.MADERO # 513","93400","BARRIO SAN JUAN","20.44931","-97.32636","15.48","17.25","",""
"11501","PL/10159/EXP/ES/2015","NACIONAL DE COMBUSTIBLES Y LUBRICANTES  S.A. DE C.V.","DONIZETTI NO. 315 Y CALZADA DE LOS MISTERIOS ","07870","VALLEJO","19.46518","-99.12649","16.33","18.2","","1/13/2017 8:00:00 PM"
"11502","PL/10160/EXP/ES/2015","NACIONAL DE COMBUSTIBLES Y LUBRICANTES  S.A. DE C.V.","RIO LERMA NO. 71 ESQ. RIO RHIN","06500","CUAUHTEMOC","19.43035","-99.16473","16.32","18.19","","1/13/2017 7:52:00 PM"
"11503","PL/10161/EXP/ES/2015","SERVICIO PASO DEL MACHO  SA DE CV","CALLE SANCHEZ LOYO S/N ESQUINA AVENIDA PEREZ BONILLA","94970","BENITO JUAREZ","18.97709","-96.72746","","","16.69","1/25/2017 4:05:00 PM"
"11503","PL/10161/EXP/ES/2015","SERVICIO PASO DEL MACHO  SA DE CV","CALLE SANCHEZ LOYO S/N ESQUINA AVENIDA PEREZ BONILLA","94970","BENITO JUAREZ","18.97709","-96.72746","","17.39","","1/25/2017 4:06:00 PM"
"11503","PL/10161/EXP/ES/2015","SERVICIO PASO DEL MACHO  SA DE CV","CALLE SANCHEZ LOYO S/N ESQUINA AVENIDA PEREZ BONILLA","94970","BENITO JUAREZ","18.97709","-96.72746","15.62","","","1/25/2017 4:07:00 PM"
"11504","PL/10162/EXP/ES/2015","SERVICIO HIPERGAS  S.A. DE C.V.","BLVD. FRANCISCO MEDINA ASCENCIO NO. 2001","47180","CENTRO","20.70661","-102.3777","16.4","18.17","17.49",""
"11505","PL/10163/EXP/ES/2015","SUPER GAS DE POTRERO  S.A. DE C.V.","AVENIDA EJERCITO NACIONAL NUMERO 1","94965","BUENOS AIRES","18.8906","-96.80165","15.62","","","1/25/2017 3:59:00 PM"
"11505","PL/10163/EXP/ES/2015","SUPER GAS DE POTRERO  S.A. DE C.V.","AVENIDA EJERCITO NACIONAL NUMERO 1","94965","BUENOS AIRES","18.8906","-96.80165","","","16.69","1/25/2017 4:00:00 PM"
"11506","PL/10164/EXP/ES/2015","OPERADORA RIVERA SACRA  S.A. DE C.V.","AVENIDA 5 DE FEBRERO NO. 418","76130","SAN PABLO","20.61093","-100.4189","16.02","17.79","17.09","1/30/2017 10:20:00 AM"
"11507","PL/10165/EXP/ES/2015","GASERVICIOS SAN DIEGO  S.A. DE C.V.","CARRETERA TLAJOMULCO - SAN MIGUEL NO. 1500","45660","FRACC. SAN DIEGO","20.42978","-103.4071","16.52","18.4","17.24",""
"11508","PL/10166/EXP/ES/2015","ESQUIVEL CASTAÑEDA RICARDO","CARRET.EST.INTERSERRANA ZACATLAN-CUMBRE KM.71+500","73450"," SC","19.99243","-97.69262","15.33","","16.41","1/12/2017 5:30:00 PM"
"11509","PL/10167/EXP/ES/2015","RICARDO ESQUIVEL CASTANEDA","CARRETERA FEDERAL NO. 15 TEPIC-MAZATLAN NO. 5 NORT KM 57.60","63567"," SC","0","0","16.33","18.1","17.43","1/12/2017 5:30:00 PM"
"11510","PL/10168/EXP/ES/2015","LUBRICANTES Y COMBUSTIBLES DE LA COSTA  SA DE CV","KM. 0.5 CARRETERA LAPLACITA-LAZARO CARDENAS S/N","60880","Sin Colonia","18.52734","-103.5889","16.59","","17.66",""
"11511","PL/10169/EXP/ES/2015","SERVICIOS RANCHEZ  S.A. DE C.V.","CARR.ELDORADO-CULIACAN KM.40","80430","LOCALIDAD SANCHEZ CELIS","24.44258","-107.3782","16.24","","17.34",""
"11512","PL/10170/EXP/ES/2015","SERVICIO ROHEL  S.A. DE C.V.","KM 42 CARRT. GUADALAJARA-LA BARCA","0","ATOTONILQUILLO","20.38988","-103.1245","16.53","18.41","17.26",""
"11513","PL/10171/EXP/ES/2015","GASOLINERIA EL ROSARIO  S.A. DE C.V.","CARRETERA ZUMPANGO APAXCO NO. 13","55654"," BARRIO DE SAN JOSE","0","0","15.83","17.6","16.92",""
"11514","PL/10131/EXP/ES/2015","GRUPO GASOLINERO CARAVI  S.A. DE C.V.","CARRETERA REYNOSA-MONTERREY KM 197.5","88736","CAMPESTRE LA CAPILLA","26.02867","-98.43867","15.8","17.46","16.95",""
"11515","PL/10132/EXP/ES/2015","GONZALEZ RAMIREZ RAMIRO ALFREDO","LIBRAMIENTO SAN FERNANDO KM 16","87606"," S/C","24.84733","-98.10833","16.46","","17.54",""
"11516","PL/10133/EXP/ES/2015","GRUPO GASOLINERO CARAVI  S.A. DE C.V.","CARRETERA MOCORITO-GUAMUCHIL KM 1","80800"," AVIACION","25.47876","-107.9289","16.19","17.96","17.29",""
"11517","PL/10134/EXP/ES/2015","RAMIRO ALFREDO GONZALEZ RAMIREZ","AVE. CONSTITUYENTES #101 Y 12 DE MARZO  ESQ.","87600","VALLE DEL REAL","25.85321","-97.53336","15.8","17.46","",""
"11518","PL/10135/EXP/ES/2015","HIDROCARBUROS HIDALGO  SA DE CV","BLVD JAVIER ROJO GOMEZ No. 125","42085","CUESCO","20.1059","-98.75043","15.79","17.56","","1/13/2017 6:32:00 PM"
"11519","PL/10136/EXP/ES/2015","MULTISERVICIOS TAMEHI  S.A. DE C.V.","AV LAZARO CARDENAS NO. 275","58440","CENTRO Y/O CUARTEL 4TO.","19.63035","-101.5698","16.14","17.91","17.21","1/13/2017 5:10:00 PM"
"11520","PL/10137/EXP/ES/2015","GASOLINA Y DIESEL DE OCCIDENTE  S.A. DE C.V.","CALLE PINO SUAREZ NO. 587","34100","FRACC. CABECERA MUNICIPAL","20.72808","-103.3906","16.53","18.41","","1/14/2017 1:34:00 PM"
"11521","PL/10138/EXP/ES/2015","UNIGAS DEL PAPALOAPAN  SA DE CV","AV AQUILES SERDAN N S/N","95100","CENTRO","18.45216","-96.35363","15.61","17.38","16.68",""
"11522","PL/10139/EXP/ES/2015","MIGUEL CASTAÑEDA ESPARZA","PEDREGOZO NO. 16 ","98870","Sin Colonia","22.47896","-101.9938","16.11","","17.18",""
"11523","PL/10140/EXP/ES/2015","GASOLINA Y DIESEL DE OCCIDENTE  S.A. DE C.V.","AV. PEDRO PARRA CENTENO NO.112","45640","Sin Colonia","20.4778","-103.4536","16.52","","17.24","1/14/2017 1:45:00 PM"
"11523","PL/10140/EXP/ES/2015","GASOLINA Y DIESEL DE OCCIDENTE  S.A. DE C.V.","AV. PEDRO PARRA CENTENO NO.112","45640","Sin Colonia","20.4778","-103.4536","","18.4","","1/14/2017 1:46:00 PM"
"11524","PL/10141/EXP/ES/2015","ANA MARIA VALENZUELA MERCADO","CARRT. FEDERAL EL ORO-MARAVATIO KM 41","61060","Barrio de Zapateros","19.79341","-100.187","15.97","17.74","17.04",""
"11525","PL/10142/EXP/ES/2015","JOSE LUIS CANTELI FUENTE","CARRETERA MEXICO-TEXCOCO KM. 36.5","56238","SAN BERNARDINO","19.47704","-98.89006","16.32","18.2","17.06","1/28/2017 12:50:00 AM"
"11526","PL/10143/EXP/ES/2015","GABRIELA ANDREA FARFAN VELAZQUEZ","CALZADA LAZARO CARDENAS 1021","61800","LOS CEDROS","19.40072","-101.6507","16.14","17.91","17.21",""
"11527","PL/10144/EXP/ES/2015","MARIA SOCORRO ORTEGA HERNANDEZ","CARR.PATZCUARO-URUAPAN KM. 21.5","61611","San Juan Tumbio","19.49894","-101.7653","16.14","17.91","17.21",""
"11528","PL/10145/EXP/ES/2015","MARIBEL AVILA CANO","CARR. MEXICO-PACHUCA KM. 79+370","42111","SANTA MATILDE","20.0343","-98.7988","15.79","17.56","",""
"11529","PL/10146/EXP/ES/2015","FOMENTO EMPRESARIAL DEL CARIBE  S. A.  DE C. V.","CARRETERA CANCUN-PLAYA DEL CARMEN KM-327 + 800 (AUTOPISTA PUERTO MORELOS SMZNA 52 MZNA 08 L-01)","77506"," SUPERMANZANA 52","20.91282","-86.876","15.9","17.67","16.97","1/6/2017 6:37:00 PM"
"11530","PL/10147/EXP/ES/2015","GASOLINERA LA PIEDRA  S.A. DE C.V.","CARRETERA HUIXTLA-MOTOZINTLA KM. 26 S/N","30910","BELISARIO DOMINGUEZ","15.29961","-92.38574","15.95","17.72","17.02","1/29/2017 1:43:00 PM"
"11531","PL/10148/EXP/ES/2015","GASOLINERA LA PIEDRA  S.A. DE C.V.","CALLE SIN NOMBRE # 190","30900","LINDA VISTA","15.36755","-92.24186","15.95","17.72","17.02","1/29/2017 1:40:00 PM"
"11532","PL/10149/EXP/ES/2015","VARVEL  S.A. DE C.V.","AV. TECNOLOGICO NORTE # 1357","52172","SAN SALVADOR TIZATLALLI","19.27095","-99.57624","15.97","17.74","17.04",""
"11533","PL/10150/EXP/ES/2015","HUMBERTO FLORES JIMENEZ","CARRT. IGUALA-CD. ALTAMIRANO KM.145 MARGEN DERECHO","40501","PALOS ALTOS","18.36533","-100.2719","16.59","18.36","17.66","1/6/2017 12:44:00 PM"
"11534","PL/10151/EXP/ES/2015","GASOLINAS Y LUBRICANTES ALSEGA  SA DE CV","EJERCITO NACIONAL N 8181","32663","PARTIDO IGLESIAS","31.69925","-106.4121","15.71","","",""
"11535","PL/10152/EXP/ES/2015","HUMBERTO FLORES JIMENEZ","BERRIOZABAL NO. 22","40500","CENTRO","18.31678","-100.2816","","","17.66","1/6/2017 12:49:00 PM"
"11535","PL/10152/EXP/ES/2015","HUMBERTO FLORES JIMENEZ","BERRIOZABAL NO. 22","40500","CENTRO","18.31678","-100.2816","16.59","18.36","","1/6/2017 12:50:00 PM"
"11536","PL/10153/EXP/ES/2015","GASOLINERA NIQUIVIL S.A. DE C.V.","CALLE 20 DE NOVIEMBRE LOCAL # 70","30919","NIQUIVIL TONICANAQUE","15.26244","-92.21568","15.95","","17.02","1/29/2017 2:16:00 PM"
"11537","PL/10154/EXP/ES/2015","POMPA BOYLAN ASOCIADOS  S.A. DE C.V.","KM. 129 AUTOP.ZONA D/SILENCIO G.PAL. LIM. DGO-CHIH","35000"," SIN COLONIA","26.5793","-104.0494","16.4","18.17","17.49",""
"11538","PL/10155/EXP/ES/2015","CARLOS ENRIQUE GARIBALDI MUNGUIA","CALZADA MANUEL GOMEZ MORIN NUM. 2198","21370","GRANJAS AGRICOLAS","32.621","-115.4184","16.17","17.95","17.29","1/14/2017 11:35:00 AM"
"11539","PL/10156/EXP/ES/2015","FEDERICO LOPEZ LOPEZ","CARRET. URES-HERMOSILLO KM. 3.5","83305"," SAN PEDRO EL SAUCITO","29.17866","-110.8879","16.06","17.83","17.16","1/14/2017 4:05:00 PM"
"11540","PL/10157/EXP/ES/2015","SUPER SERVICIO CIBRIAN  S.A. DE C.V.","CALLE EMILIANO ZAPATA NO. 184","48980"," CENTRO","19.22874","-104.6974","15.95","17.71","17.02",""
"11541","PL/10109/EXP/ES/2015","CARLOS ARMANDO VALENCIA MONREAL","DERECHO DE LA VIA DEL F.F.C.C. ESQ.AV.GARCIA M.","83660","PAGASA","30.71979","-112.1386","16.54","18.4","17.68","1/28/2017 2:32:00 PM"
"11542","PL/10110/EXP/ES/2015","GASOLINAS Y LUBRICANTES ALSEGA  SA DE CV","AVENIDA EJERCITO NACIONAL NO. 7840","32610","PARTIDO IGLESIAS","31.69885","-106.4125","15.71","17.93","",""
"11543","PL/10111/EXP/ES/2015","SUPER SERVICIO FATIMA  S.A. DE C.V.","CALLES M. LERDO DE TEJADA 960","25000","CENTRO","25.42936","-101.0076","15.98","17.75","",""
"11544","PL/10112/EXP/ES/2015","SERVICIOS ECOLOGICOS DEL MAYAB S. DE R.L. DE C.V.","AVENIDA ZAMNA  MZA. 30 LOTE 4","77780","SIN COLONIA","20.20698","-87.47562","15.9","17.67","16.97","1/29/2017 12:00:00 AM"
"11545","PL/10113/EXP/ES/2015","SERVICIO RP  S.A. DE C.V.","CA VILLAHERMOSA S/N ESQ. AV INDEPENDENCIA","21040","ESPERANZA","32.64444","-115.4907","16.17","17.95","",""
"11547","PL/10115/EXP/ES/2015","LA PROVIDENCIA COMBUSTIBLES LUBRICANTES Y SERVICIOS  S.A. DE C.V.","VIA JOSE LOPEZ PORTILLO NO. 154","55700","CABECERA MUNICIPAL","19.63255","-99.09428","16.32","18.2","",""
"11548","PL/10116/EXP/ES/2015","AUXILIADORA DE COMBUSTIBLES  S.A. DE C.V.","CARRETERA CHAPALA-MEZCALA KM 8.71","45975"," S/N","20.3303","-103.1103","16.53","18.41","17.26",""
"11549","PL/10117/EXP/ES/2015","AUXILIADORA DE COMBUSTIBLES  S.A. DE C.V.","CARRETERA CHAPALA - GUADALAJARA NO. EXTERIOR 1000","45900"," FRACCIONAMIENTO BRISAS DE CHAPALA","20.31553","-103.1947","16.53","18.41","17.26",""
"11550","PL/10118/EXP/ES/2015","DE LA HOYA 1  S.A. DE C.V.","CARRETERA A ALVARO OBREGON S.N.","34701","SC","24.49989","-104.0874","16.27","","17.28",""
"11551","PL/10119/EXP/ES/2015","SERVICIO SOMBRERITO  S.A. DE C.V.","CARRETERA MANUEL SOTO LA MARINA KM. 80","89670","Sin Colonia","23.26061","-97.96404","16.46","","17.54","1/10/2017 4:30:00 PM"
"11552","PL/10120/EXP/ES/2015","NOGALES ENERGETICOS  S. A. DE C. V.","AV ALVARO OBREGON N 805","84000","MODERNA","31.31786","-110.9468","16.23","18.15","",""
"11553","PL/10121/EXP/ES/2015","NOGALES ENERGETICOS  S. A. DE C. V.","AVE. TECNOLOGICO NO. 446","84065","LA GRANJA","31.30182","-110.9484","16.23","18.15","",""
"11554","PL/10122/EXP/ES/2015","PETRO-XPRESS  S.A. DE C.V.","CALLE ALLENDE No. 390","22130","AZCONA","32.5268","-117.049","16.04","17.81","",""
"11555","PL/10124/EXP/ES/2015","PETRO-XPRESS  S.A. DE C.V.","CALLE PRINCIPAL NO. 24913","22597","EL FLORIDO 3RA. ETAPA","32.47332","-116.8642","16.04","17.81","",""
"11556","PL/10123/EXP/ES/2015","PETRO-XPRESS  S.A. DE C.V.","VIA RAPIDA ORIENTE NO. 13540","22380","EL CHAMIZAL","32.51695","-116.9809","16.04","17.81","",""
"11557","PL/10125/EXP/ES/2015","PETRO-XPRESS  S.A. DE C.V.","PADRE HIDALGO NO. 8902","02400","LA JOLLA","32.44472","-117.013","16.04","17.81","",""
"11558","PL/10126/EXP/ES/2015","FRANCISCO RAFAEL ZORRILLA ALANIS","KM 6 CARRT. MORALITO-COTAXTLA","94990","Sin Colonia","18.83271","-96.39247","15.61","","","1/13/2017 2:40:00 PM"
"11558","PL/10126/EXP/ES/2015","FRANCISCO RAFAEL ZORRILLA ALANIS","KM 6 CARRT. MORALITO-COTAXTLA","94990","Sin Colonia","18.83271","-96.39247","","","16.68","1/13/2017 2:42:00 PM"
"11559","PL/10127/EXP/ES/2015","GASOVAZ  S.A. DE C.V.","FRANCISCO SILVA ROMERO NO. 709","44460","SAN CARLOS","20.66048","-103.3373","16.52","18.4","17.24",""
"11560","PL/10128/EXP/ES/2015","PETROVAZ  S.A. DE C.V.","PERIFERICO MANUEL GOMEZ MORIN NO. 5751","45010","ANEXO A CIUDAD GRANJA","20.68832","-103.456","16.53","18.41","17.26",""
"11561","PL/10129/EXP/ES/2015","PETROVAZ  S.A. DE C.V.","AV. VALLARTA S/N CASI ESQ. CON PERIFERICO","45019","SAN JUAN DE OCOTAN","20.69433","-103.4528","16.53","18.41","","1/14/2017 9:35:00 AM"
"11562","PL/10130/EXP/ES/2015","JUAN ANTONIO CASTRO ROMERO","Carretera Mérida - Valladolid  Km. 9.50  Tablaje catastral número 16264","97370"," Sin colonia","20.93913","-89.54332","15.42","17.19","16.49","1/29/2017 12:00:00 AM"
"11563","PL/10172/EXP/ES/2015","GASOLINERA REAL VISTA HERMOSA II  S. DE R.L. DE C.V.","AV. IGNACIO SANDOVAL NUM. 1670","28018","REAL VISTA HERMOSA II","19.25835","-103.7078","16.14","17.9","17.21",""
"11564","PL/10173/EXP/ES/2015","HIDROCARBUROS HIDALGUENSES S.A. DE C.V.","FRANCISCO I. MADERO NUM. 112","43740","CENTRO","20.03276","-98.30904","15.79","17.56","16.89",""
"11565","PL/10174/EXP/ES/2015","GASOLINERA SAN ISIDRO TEPALCATEPEC  S.A. DE C.V.","CARRT. TEPALCATEPEC-COALCOMAN KM 13.8","60540"," S/C","19.07998","-102.8854","16.59","18.36","17.66",""
"11566","PL/10175/EXP/ES/2015","HIDROCARBUROS HIDALGUENSES  S.A. DE C.V.","CARRETERA ESTATAL TULANCINGO CUAUTEPEC NO. 3560 KM 3.00 MARGEN DERECHO","43685"," SANTA TERESA","20.06468","-98.34344","15.79","17.56","16.89",""
"11567","PL/10176/EXP/ES/2015","MULTISERVICIO LOS CIENES  SA DE CV","CARRT. ALVARO OBREGON-BACHINIVA CAMPO 101","31610"," Alvaro Obregon","28.77414","-107.0055","16.12","18.08","17.39","1/7/2017 8:59:00 AM"
"11568","PL/10177/EXP/ES/2015","GASOLINERA JAG  S.A DE C.V.","EUGENIO GARZA SADA N. 3809","0","CONTRY","25.63519","-100.2818","16.31","18.19","",""
"11569","PL/10183/EXP/ES/2015","SERVICIOS MABEL  S.A. DE C.V.","BOULEVARD OROZCO Y JIMENEZ 2494","47472","LOS JACALES","21.33578","-101.9611","16.09","17.86","17.16","1/18/2017 11:30:00 AM"
"11570","PL/10184/EXP/ES/2015","GRUPO QUINRA  SA DE CV","CARRET. CUERNAVACA-CUAUTLA KM 26","62730","HUERTA VIEJA","18.87131","-99.06906","15.88","17.65","16.95",""
"11571","PL/10185/EXP/ES/2015","EZEQUIEL ANTONIO FLORES GONZALEZ","CARRETERA PANAMERICANA FEDERAL LIBRE MEXICO QUERETARO KM.86+500 NO. 28","50300","PEÑASCOS","19.96008","-99.84806","15.97","17.74","","1/19/2017 9:30:00 AM"
"11572","PL/10186/EXP/ES/2015","INMOBILIARIA CORSAL  S.A. DE C.V.","CALZADA DE LA VIGA NO. 1395","09440","EL RETONO","19.37325","-99.12286","16.32","","","1/17/2017 6:23:00 PM"
"11572","PL/10186/EXP/ES/2015","INMOBILIARIA CORSAL  S.A. DE C.V.","CALZADA DE LA VIGA NO. 1395","09440","EL RETONO","19.37325","-99.12286","","18.2","","1/17/2017 7:23:00 PM"
"11573","PL/10187/EXP/ES/2015","GRUPO SEPULVEDA ELIZONDO  S.A DE C.V.","VIA RAPIDA AL AEROPUERTO KM. 8","66615","SIN COLONIA","25.74853","-100.1297","16.31","18.19","17.03",""
"11574","PL/10188/EXP/ES/2015","SUCESION TESTAMENTARIA DE ALEJANDRO BORJA GONZALEZ","AV REVOLUCION N 2023","22000","ZONA CENTRO","32.52391","-117.0354","16.04","17.81","",""
"11575","PL/10189/EXP/ES/2015","LUIS GERARDO HERNANDEZ ESPINOSA","BLVD JUVENTINO ROSAS Num 300 PTE","36310","CUAUHTEMOC","21.02933","-101.8629","16.09","","",""
"11575","PL/10189/EXP/ES/2015","LUIS GERARDO HERNANDEZ ESPINOSA","BLVD JUVENTINO ROSAS Num 300 PTE","36310","CUAUHTEMOC","21.02933","-101.8629","","17.86","17.16","1/6/2017 3:38:00 PM"
"11576","PL/10190/EXP/ES/2015","SUCESION TESTAMENTARIA DE ALEJANDRO BORJA GONZALEZ","BL GUSTAVO SALINAS N 4229","22014","AVIACION","32.51474","-117.0074","16.04","17.81","",""
"11577","PL/10191/EXP/ES/2015","GASOGRUPO EXCAM  SA DE CV","KM. 44+400 C.D.PUENTE DE IXTLA-IGUALA ","62640","LA GLORIETA","18.60345","-99.37382","15.93","17.7","17",""
"11578","PL/10192/EXP/ES/2015","MANUEL DE JESUS LOPEZ CERECER","AV VICENTE GUERRERO NO 118","21903","SIN COLONIA","32.57118","-114.997","16.17","","17.29",""
"11579","PL/10194/EXP/ES/2015","RICARDO MARTINEZ QUEZADA","EMILIO CARRANZA Y MINA S/N","26090","VILLA DE  FUENTE","28.66698","-100.5525","16.13","17.9","17.21",""
"11580","PL/10193/EXP/ES/2015","777 MSI DIAMANTE  S.A. DE C.V.","BLVD. FRANCISCO I. MADERO ACERA NTE. NO. 3487 OTE.","80090","MIGUEL HIDALGO","24.80213","-107.3615","16.24","18.01","17.34",""
"11581","PL/10195/EXP/ES/2015","COMBUSTIBLES CARRETEROS CARCO  S.A. DE C.V.","AUTOPISTA GUADALAJARA - COLIMA KM 95.70","49610","HUESCALAPA","19.6298","-103.4648","16.4","18.17","17.49","1/25/2017 2:40:00 PM"
"11582","PL/10196/EXP/ES/2015","GASOLINERA LA PALOMA  S.A. DE C.V.","CARRETERA LOS MOCHIS TOPOLOBAMPO KM. 11.5","81370"," TOPOLOBAMPO","25.68112","-109.04","15.94","17.71","17.04","1/19/2017 1:36:00 PM"
"11583","PL/10197/EXP/ES/2015","GUFERSA  S.A. DE C.V.","KM. 80.400 AUTOPISTA MEXICO-ACAPULCO ","62210","COL. CHAMILPA","18.96608","-99.23613","","17.7","","1/14/2017 11:19:00 AM"
"11583","PL/10197/EXP/ES/2015","GUFERSA  S.A. DE C.V.","KM. 80.400 AUTOPISTA MEXICO-ACAPULCO ","62210","COL. CHAMILPA","18.96608","-99.23613","15.93","","","1/14/2017 11:24:00 AM"
"11584","PL/10198/EXP/ES/2015","GASOLINERA CIVAC  S.A.","BOULEVARD CUAUHNAHUAC ESQ.EJE NORTE SUR LOTE 8 MANZANA 18 ","62230","CIVAC","18.91184","-99.1814","15.93","17.7","",""
"11585","PL/10199/EXP/ES/2015","CORPORATIVO DE MULTISERVICIOS NACIONALES  S.A. DE C.V.","ALDAMA ESQ. ESCOBEDO NUM.339","88500","CENTRO","26.09541","-98.2806","","17.46","","1/14/2017 8:41:00 AM"
"11585","PL/10199/EXP/ES/2015","CORPORATIVO DE MULTISERVICIOS NACIONALES  S.A. DE C.V.","ALDAMA ESQ. ESCOBEDO NUM.339","88500","CENTRO","26.09541","-98.2806","15.8","","","1/14/2017 8:42:00 AM"
"11586","PL/10200/EXP/ES/2015","NACIONAL DE COMBUSTIBLES Y LUBRICANTES  S.A. DE C.V.","AV. JOSE TOMAS CUELLAR NO. 3","06800","OBRERA","19.418","-99.14319","16.32","18.19","17.06","1/13/2017 8:12:00 PM"
"11587","PL/10201/EXP/ES/2015","VICENTE RAMIREZ ACOSTA","LOTE 1 MANZANA 60 ESQ. CALLE INDUSTRIAL Y N. BRAVO.","95620","ABASOLO DEL VALLE","17.78388","-95.53252","16.1","","17.17",""
"11588","PL/10178/EXP/ES/2015","JUAN CARLOS LOMELIN ALBA","OLEODUCTO NO 101","37490","CIUDAD INDUSTRIAL","21.07721","-101.6805","16.09","17.86","17.16",""
"11589","PL/10179/EXP/ES/2015","MAC SERVICIOS DEL RIO BANAMICHI  S.A. DE C.V.","CONSTITUCION S/N","84880","CENTRO","30.01417","-110.2163","16.06","","17.16",""
"11590","PL/10180/EXP/ES/2015","JUAN CARLOS LOMELIN ALBA","BLVD. CIUDAD INDUSTRIAL ESQ. BLVD. LAS TORRES SN","37490","CIUDAD INDUSTRIAL","21.07538","-101.6823","16.09","17.86","17.16",""
"11591","PL/10181/EXP/ES/2015","ESTACION CHAPULTEPEC  S DE RL","BL AGUA CALIENTE No. 10317","22420","AVIACION","32.51657","-117.013","16.04","17.81","",""
"11592","PL/10182/EXP/ES/2015","SERVICIO TREBOL  S.A.","AV. PLAN DE AYALA # 1218","62450","CHAPULTEPEC","18.92212","-99.20725","15.93","17.7","",""
"11593","PL/10222/EXP/ES/2015","ECV  S.A. DE C.V.","VIALIDAD TOLUCA-NAUCALPAN NO. 732","50220","SAN MATEO OTZACATIPAN","19.33065","-99.61311","15.97","17.74","","1/13/2017 5:16:00 PM"
"11594","PL/10223/EXP/ES/2015","CARLOS ENRIQUE GARIBALDI MUNGUIA","CALLE TERCERA NO. 101","21720","GUADALUPE VICTORIA KM. 43","32.28942","-115.1109","16.17","","","1/14/2017 11:45:00 AM"
"11594","PL/10223/EXP/ES/2015","CARLOS ENRIQUE GARIBALDI MUNGUIA","CALLE TERCERA NO. 101","21720","GUADALUPE VICTORIA KM. 43","32.28942","-115.1109","","17.95","","1/14/2017 11:46:00 AM"
"11594","PL/10223/EXP/ES/2015","CARLOS ENRIQUE GARIBALDI MUNGUIA","CALLE TERCERA NO. 101","21720","GUADALUPE VICTORIA KM. 43","32.28942","-115.1109","","","17.29","1/14/2017 11:47:00 AM"
"11595","PL/10224/EXP/ES/2015","FRANCISCO SEGOVIA MARTINEZ","LIBRAMIENTO PASEO DE LA REPUBLICA NOROESTE 5433","54148","WENCESLAO VICTORIA SOTO","19.71857","-101.228","16.14","17.91","17.21","1/12/2017 6:13:00 PM"
"11596","PL/10225/EXP/ES/2015","NUEVO SERVICIO CASTILLO  S.A. DE C.V.","CARR.GUADALAJARA-LA PIEDAD","45430","EL TRAPICHE","20.62188","-103.05","16.53","18.41","17.26",""
"11597","PL/10226/EXP/ES/2015","SERVICIO CASTILLO  S.A. DE C.V.","AV HIDALGO N 393","45430","SAGRADO CORAZON","20.61764","-103.0766","16.53","18.41","17.26",""
"11598","PL/10227/EXP/ES/2015","JOSE LUIS VAZQUEZ JIMENEZ","CARRT. ESTATAL 330 AMEALCO-SAN IDELFONSO KM 20","76880"," centro","20.14435","-99.95439","16.4","18.17","17.49","1/19/2017 5:25:00 PM"
"11599","PL/10228/EXP/ES/2015","SERVICIO FEMEMA S.A. DE C.V.","CARRT. EST.F.CARRILLO PUERTO-CRUCERO LA RUANA KM 2 LOCALIDAD FELIPE CARRILLO PUERTO","60500","SIN COLONIA","19.18224","-102.6998","16.26","18.03","17.33","1/7/2017 11:55:00 AM"
"11600","PL/10229/EXP/ES/2015","COMERCIALIZADORA DE COMBUSTIBLES TAMAULIPECA  S.A. DE C.V.","CARRETERA NACIONAL MEXICO LAREDO NO. 300","89910","CENTRO","22.82167","-99.01044","15.63","17.4","16.7","1/14/2017 7:14:00 PM"
"11601","PL/10230/EXP/ES/2015","DELIA JASMIN PARKER BALLESTEROS","CARRET. INTERNACIONAL HILLO-NOGALES KM. 67","83380","Sin Colonia","29.68858","-111.0436","16.06","17.83","17.16",""
"11602","PL/10231/EXP/ES/2015","GASOLINERIA TEMORIS  S.A. DE C.V.","DOMICILIO CONOCIDO","33380","BARRIO LERDO","27.28139","-108.2785","16.54","18.4","17.68","1/11/2017 10:45:00 AM"
