"PermisoId","NumeroPermiso","RazonSocial","Calle","CodigoPostal","Colonia","Latitud","Longitud","Regular","Premium","Diesel","FechaAplicacion"
"3929","PL/2350/EXP/ES/2015","SERVICIO MARANDA  S.A DE C.V.","Av. Arandas No.2142  Lo de Juárez  Irapuato","36821","","20.7085","-101.3653","16.14","17.92","17.22",""
"3930","PL/2522/EXP/ES/2015","SUPER ESTACION RESERVAS S.A. DE C.V","Blvd. Carlos Canseco González No. 1020  Col. Reservas Territoriales","88177","","27.5058","-99.5862","","0","","1/1/1753 12:00:00 AM"
"3930","PL/2522/EXP/ES/2015","SUPER ESTACION RESERVAS S.A. DE C.V","Blvd. Carlos Canseco González No. 1020  Col. Reservas Territoriales","88177","","27.5058","-99.5862","16.03","","","1/23/2017 11:17:00 PM"
"3932","PL/2380/EXP/ES/2015","MABA SAN FRANCISCO  S.A. DE C.V.","Av. Guerrero No. Exterior 32  Centro  Jilotepec  De Molina Enríquez Jilotepec","54240","","19.96368","-99.52943","15.83","17.6","16.92",""
"3934","PL/2409/EXP/ES/2015","COMERCIALIZADORA NANDALUMI SA DE CV","Carretera San Pedro Buena Vista-Villa Corzo km. 25+500 s/n  Villa Corzo","","","16.14108","-93.17387","15.73","17.5","16.8",""
"3937","PL/2515/EXP/ES/2015","SERVICIO JARDINADAS SA DE CV ","Avenida 5 de mayo sur No. 699  Col. Jardinadas  Mpio. Zamora ","59680","","19.97515","-102.2848","16.29","18.06","17.36",""
"3940","PL/2553/EXP/ES/2015","PEDRO MARTÍNEZ RAMÍREZ","Clzd. Olimpica No.1138 y 1140  Olimpica  Guadalajara","44430","","20.65222","-103.3286","16.52","18.4","","1/7/2017 2:15:00 PM"
"3941","PL/2310/EXP/ES/2015","ASOCIACION GASOLINERA PIEDRAS NEGRAS S.A. DE C.V."," Carrt. San Miguel-Valle De Guadalupe Km.2  s/c   San Miguel El Alto ","47140","","21.02522","-102.4215","16.4","18.17","17.49","1/5/2017 3:52:00 PM"
"3946","PL/2404/EXP/ES/2015","SERVICIO ORIENTAL S.A. DE C.V.","Avenida Adolfo López Mateos Antes R-1 s/n  Polígono IV El Cegor  Ecatepec","55120","","19.54074","-99.03994","16.32","18.2","",""
"3947","PL/2344/EXP/ES/2015","ESTACION DE SERVICIO LA VENTA  S.A. DE C.V.","Boulevard Mariano J. García No.1310  Col. Central de Abastos","36590","","20.65272","-101.3555","16.14","17.92","17.22",""
"3949","PL/2451/EXP/ES/2015","PEDRO RAFAEL PINTO VIVAS","Bruno B. García s/n  Centro   Est. Naranjo ","81980","","25.80297","-108.4811","16.19","17.96","17.29",""
"3951","PL/2420/EXP/ES/2015","OLEUM  S.A. DE C.V.","Prol. Bernardo Quintana No.2601  Don Manuel","76114","","20.62025","-100.4578","16.02","17.79","17.09",""
"3952","PL/2521/EXP/ES/2015","ESTACION DE SERVICIO DIVISION PANZER S.A. DE C.V.","Av. César López de Lara No. 2001   Col. Juárez  Nuevo Laredo","88209","","27.48178","-99.517","","0","","1/1/1753 12:00:00 AM"
"3952","PL/2521/EXP/ES/2015","ESTACION DE SERVICIO DIVISION PANZER S.A. DE C.V.","Av. César López de Lara No. 2001   Col. Juárez  Nuevo Laredo","88209","","27.48178","-99.517","16.03","","","1/23/2017 11:27:00 PM"
"3953","PL/2254/EXP/ES/2015","JEZAM COMBUSTIBLE  S.A. DE C.V.","Blvd. José Ma. Patoni No.1601-B Fracc. Cortijo Residencial","34215","","24.06117","-104.6337","16.27","18.04","17.28",""
"3954","PL/2544/EXP/ES/2015","Gasolinera Unión  S.A. de C.V.","Blvd. Juan José Torreslanda No. 3706  Granjas Campestre  León","37440","","21.10086","-101.7166","16.09","17.86","17.16",""
"3955","PL/2338/EXP/ES/2015","SERVICIO MURANO  S.A. DE C.V.","Av. Manuel Gónez Morín 3577  Ejido Irapuato","36640","","20.68524","-101.3777","16.14","17.92","17.22",""
"3957","PL/2494/EXP/ES/2015","OLEUM  S.A DE C.V","Av. Cerro del Sombrerete No. 1151-A  Colonia Desarrollo Centro Norte","76118","","20.63829","-100.4155","16.02","17.79","17.09",""
"3959","PL/2282/EXP/ES/2015","GASOLINERA Y SERVICIO VERACRUZ  S. DE R.L. DE C.V.","Av. Manuel Ávila Camacho No.101  Centro  Xalapa","91000","","19.53028","-96.93169","15.59","17.36","",""
"3963","PL/2319/EXP/ES/2015","Servicio Florido  S.A. de C.V.","Blvd. El refugio No-24131  Colonia el Florido  1ra sección  Tijuana","22684","","32.4606","-116.8873","16.04","17.81","17.16",""
"3964","PL/2359/EXP/ES/2015","GRUPO EMPRESARIAL 3 MIXTECAS  S.A. DE C.V.","Calle 2 de Abril No.65-A  La Merced  Huajuapan de Leon","69006","","17.81121","-97.7794","15.77","17.54","16.84",""
"3966","PL/2316/EXP/ES/2015","GASRAPID  S.A. DE C.V.","Carr. Jilotepec-Toluca  No. Exterior: K.m 2  Municipio de Jilotepec","54240","","19.9523","-99.54532","15.83","17.6","16.92",""
"3967","PL/2438/EXP/ES/2015","DISTRIBUIDORA DE COMBUSTIBLES EMILIANO ZAPATA  S.A. DE C.V.","Carrt. México - Cuautla No.381  Colempleado Postal  Cuautla ","62748","","18.84958","-98.93858","15.88","17.65","16.95",""
"3969","PL/2415/EXP/ES/2015","COMERCIALIZADORA NANDALUMI SA DE CV","Calzada al Sumidero No. 1440  Albania Alta","29010","","16.77555","-93.10127","15.73","17.5","16.8",""
"3971","PL/2473/EXP/ES/2015","SERVICIOS CHIMABEL  S.A. DE C.V.","Santiago Tapia Poniente No.340  Col. Centro  Monterrey","64720","","25.67978","-100.3167","16.31","18.19","17.03",""
"3972","PL/2384/EXP/ES/2015","SERVICIO AGIL DE OTAY  S. DE R.L. DE C.V.","Clz. Tecnológico No.14501  Otay Universidad  Tijuana","22150","","32.53116","-116.9588","16.04","17.81","17.16",""
"3973","PL/2519/EXP/ES/2015","GASOLINERA SERVITEC SA DE CV","Blvd. División del Norte 2299   Ampliación Brittingham  Gómez Palacio","35070","","25.58886","-103.4828","16.13","17.9","17.2",""
"3974","PL/2481/EXP/ES/2015","Servicio Rodasa  S.A. de C.V.","Av. División del Norte No.3101  Col. El Rosedal","4330","","19.33686","-99.14759","16.32","18.19","17.06",""
"3975","PL/2443/EXP/ES/2015","Grupo Macruz  S.A. de C.V.","Cumbres de Maltrata No.462   Del Periodista Francisco Zarco","3620","","19.38341","-99.14518","16.33","18.2","17.07",""
"3977","PL/2487/EXP/ES/2015","SUPER GAS LA FLORIDA  S. A. DE C. V. ","Carretera Rioverde No. 2252  Col. Los Gómez  Soledad de Graciano Sánchez ","78 438","","22.15237","-100.8923","15.81","17.73","16.88",""
"3978","PL/2461/EXP/ES/2015","ESTACION DE SERVICIO  ZITUNERO  S.A. DE C.V.","Avenida Benigno Serrato No. 163  Colonia El Cristo  Pátzcuaro","61608","","19.52038","-101.5971","16.14","17.91","17.21",""
"3984","PL/2422/EXP/ES/2015","SOYAGAS  S.A. DE C.V.","Av. Guerrero No. Exterior 32  Entre Calle Reforma Y Camino A Dexcani  Centro  Jilotepec De Molina Enríquez  Jilotepec","54240","","20.00719","-99.52373","15.83","17.6","16.92",""
"3987","PL/2432/EXP/ES/2015","SERVICIO CUEVAS  S.A. DE C.V.","Av. Zaragoza No.280   San Isidro  Xicotepec De Juárez","73080","","20.26148","-97.96648","15.48","17.25","16.57",""
"3988","PL/2490/EXP/ES/2015","AUTO SERVICIO MONTESINOS  SA DE CV","Carretera a Chicoasen Núm. 2220 Fracc. Centenario  Tuxtla Gutierrez","29025","","16.76697","-93.16658","15.73","17.5","16.8",""
"3990","PL/2425/EXP/ES/2015","SERVICIO ARYCLA  S.A. DE C.V.","Av. Nezahualcoyotl No.569 s/n   Tamaulipas  Nezahualcoyotl ","57300","","19.41557","-99.02966","16.17","17.99","","1/25/2017 6:00:00 AM"
"3991","PL/2300/EXP/ES/2015","GASOLINERA LAS MARIAS CORRECTOS S.A. DE C.V.","Libramiento Sur Poniente No.1570  Burocrática  Tuxtla Gutiérrez","29010","","16.74583","-93.13702","15.73","17.5","16.8",""
"3992","PL/2507/EXP/ES/2015","SERVICIO EL DIEZ  S.A. DE C.V. ","Autopista Del Sol México-Acapulco Km.101.150  Temixco","62580","","18.8349","-99.21681","15.93","17.7","17",""
"3994","PL/2332/EXP/ES/2015","SERVICIO LATERAL  S.A. DE C.V.","Carretera Querétaro-León  Tramo Silao-León  K.m. 150.540 ","36112","","20.94624","-101.4312","16.14","17.92","17.22",""
"3999","PL/2337/EXP/ES/2015","JALAGAS  S.A. DE C.V.","Carretera a Chichimequillas No.1101  Colonia San Pedrito Peñuelas  Municipio de Querétaro","76148","","20.63909","-100.3939","16.02","17.79","",""
"4000","PL/2439/EXP/ES/2015","RICARDO CRUZ AGUILERA","Lerdo Oriente No.621  Zona Centro  Abasolo","36970","","20.45283","-101.5195","16.14","17.92","",""
"4019","PL/2352/EXP/ES/2015","JAGREGAS  S.A. DE C.V.","Blvd. De las Américas No.188  Colinas del Sur  Corregidora","76900","","20.55174","-100.3935","16.02","17.79","",""
"4021","PL/2492/EXP/ES/2015","Servicio Olimpico  S. A. de C. V.","Avenida La Joya s/n  Barrio San Jose Milla  Cuautitlan","54870","","19.6614","-99.17057","16.27","18.14","17.01","1/7/2017 12:30:00 PM"
"4025","PL/2568/EXP/ES/2015","ABASTECEDORA DE SERVICIOS DEL VALLE   S.A. DE C.V.","Agustina Ramírez No.45 sur  Centro Guamuchil  Salvador Alvarado","81400","","25.46222","-108.0826","16.19","17.96","17.29",""
"4028","PL/2386/EXP/ES/2015","GRUPO ALVARIA  S.A. DE C.V.","Av. Atecuaro No. 200  Loma Larga","58095","","19.65472","-101.2021","16.14","17.91","17.21","1/8/2017 6:00:00 PM"
"4032","PL/2292/EXP/ES/2015","AUTOCENTRO LOS LAGUITOS S.A. DE C.V.","Playas De Catazaja No.4056-A  Los Laguitos  Tuxtla Gutiérrez","29020","","16.76263","-93.15254","15.73","17.5","",""
"4033","PL/2538/EXP/ES/2015","GASOLINERA SACSALUM  S.A. DE C.V.","Boulevard del Sol No. 58  Barrio Sacsalum  Las Margaritas","30187","","16.31231","-91.58158","16.1","17.87","17.17",""
"4036","PL/2244/EXP/ES/2015","SERVICIO EXTRARAPIDO S.A. DE C.V.","Av. Alcalde No.2157  Santa Elena Alcalde  Guadalajara","44220","","20.70671","-103.3475","16.52","18.4","17.24",""
"4041","PL/2493/EXP/ES/2015","Servicio Zora  S. A. de C. V.","Calle Virgen de Lourdes No. 170  Colonia Virgencitas  Nezahualcoyotl","57210","","19.42456","-99.03296","16.32","18.19","","1/7/2017 11:00:00 AM"
"4044","PL/2407/EXP/ES/2015","SERVICIOS RURALES DE SAN SEBASTIAN S.A. DE C.V","Avenida Vicente Guerrero No. 500  Centro  Municipio de Jocotepec","45800","","20.28136","-103.4389","16.53","18.41","17.26",""
"4045","PL/2474/EXP/ES/2015","SERVICIOS CHIMABEL  S.A. DE C.V.","Avenida Universidad No.245  Anáhuac  San Nicolás de Los Garza","66450","","25.73617","-100.3035","16.31","18.19","",""
"4047","PL/2366/EXP/ES/2015","JAVIER COLSA VALDES","Av. Morelos No. 32  Xocoyahualco  Tlalnepantla de Baz","54080","","19.5101","-99.21855","16.27","18.14","",""
"4048","PL/2427/EXP/ES/2015","GUILLE GASOLGRUPO  S.A. DE C.V.","Carrt. El Verde-San Martin No.1 Km.0.000  El Salto","45694","","20.5629","-103.2836","16.53","18.41","17.26",""
"4049","PL/2460/EXP/ES/2015","SERVICIO ZATRA  S.A. DE C.V.","Carretera Tecozautla-Huichapan Km. 2  No. 150  Barrio Morelos  Tecozautla","42440","","20.53612","-99.65636","16.4","18.17","17.49",""
"4053","PL/2500/EXP/ES/2015","SILCAR COMBUSTIBLES SA DE CV ","Carretera México-Veracruz Km.131  San Francisco Tlacuilohcan  Yauhquemehcaa  Tlaxcala","90450","","19.40766","-98.19305","","","16.85","1/9/2017 6:07:00 PM"
"4053","PL/2500/EXP/ES/2015","SILCAR COMBUSTIBLES SA DE CV ","Carretera México-Veracruz Km.131  San Francisco Tlacuilohcan  Yauhquemehcaa  Tlaxcala","90450","","19.40766","-98.19305","15.78","17.55","","1/9/2017 6:08:00 PM"
"4055","PL/2434/EXP/ES/2015","Impulsora de Servicios Automotrices  S.A. de C.V.","Autopista México Querétaro 1 BIS  Fracc. Las Margaritas","55040","","19.52629","-99.22556","16.27","18.14","",""
"4056","PL/2421/EXP/ES/2015","GASOLINERA LOS PINOS S.A. DE C.V.","Carrt. México Tuxpan Km.196  Huauchinango","73160","","20.19","-98.04452","15.48","17.25","16.57",""
"4058","PL/2475/EXP/ES/2015","SERVICIOS CHIMABEL  S.A. DE C.V.","Francisco I. Madero No.2900  Col. Mitras Sur  Monterrey","64020","","25.68686","-100.3427","16.31","18.19","",""
"4059","PL/2476/EXP/ES/2015","SERVICIOS CHIMABEL  S.A. DE C.V.","Adolfo Ruíz Cortínez No.2600  Col. Villa San Antonio  Guadalupe","67112","","25.70692","-100.1997","16.31","18.19","17.03","1/15/2017 10:00:00 PM"
"4062","PL/2393/EXP/ES/2015","SERVICIOS INTEGRALES DE TLAQUEPAQUE  S.A. DE C.V.","Prolongación 8 de Julio No. 1200  La Loma  San Pedro Tlaquepaque","45602","","20.57123","-103.3909","16.52","18.4","17.24",""
"4065","PL/2347/EXP/ES/2015","SERVICIO CIUDAD LAGO  S.A. DE C.V. ","Av. Peñon - Texcoco No.1  Ciudad Lago  Nezahualcoyotl","57180","","19.45236","-99.05029","16.32","18.19","17.06",""
"4066","PL/2252/EXP/ES/2015","SERVICIO DURANGO S.A. DE C.V.","5 De Febrero No.703  Zona Centro Victoria De Durango ","34000","","24.02604","-104.6546","16.27","18.04","17.28",""
"4068","PL/2376/EXP/ES/2015","SERVICIO EL MORILLO S.A. DE C.V.","Periférico  Luis Echeverría A. No.2640","25070","","25.39975","-101.0253","15.98","17.75","","1/16/2017 9:41:00 AM"
"4069","PL/2535/EXP/ES/2015","SERVICIO PRADERAS  S.A. DE C.V.","Lateral de Fundadores No. 3693  Las Flores Saltillo","25290","","25.4296","-100.9579","15.98","17.75","",""
"4070","PL/2314/EXP/ES/2015","ESTACIÓN DE SERVICIOS POMAS  S.A. DE C.V.","Campo 15 Lote 7  Ex-Hacienda La Honda  Miguel Auza","98340","","24.07053","-103.4184","16.11","17.9","17.18","1/16/2017 3:30:00 PM"
"4072","PL/2416/EXP/ES/2015","ESTACION DE SERVICIO PUNTA PIEDRA S. DE R.L. DE C.V.","Calzada Chapultepec No. 855  Ejido Chapultepec  Ensenada","22785","","31.79224","-116.5864","16.16","17.93","",""
"4076","PL/2552/EXP/ES/2015","SERVICIO ATLAUTENCO  S.A.D E C.V. ","Carretera Federal México - Piramides No.3  San Agustín Acolman  Acolman","55870","","19.6326","-98.91615","16.32","18.2","17.07",""
"4078","PL/2305/EXP/ES/2015","Combustibles La Purisima  S.A. de C.V.","Carretera San Luis Potosi- Zacatecas No.1255  Fracc. Sausito","78110","","22.20215","-101.0254","15.81","17.73","16.88",""
"4080","PL/2505/EXP/ES/2015","SERVICIO EL MORILLO SA DE CV","Periférico Luis Echeverria A. 2865 Colonia Landin Saltillo","25070","","25.40178","-101.0266","15.98","","","1/16/2017 9:43:00 AM"
"4080","PL/2505/EXP/ES/2015","SERVICIO EL MORILLO SA DE CV","Periférico Luis Echeverria A. 2865 Colonia Landin Saltillo","25070","","25.40178","-101.0266","","17.75","","1/16/2017 9:45:00 AM"
"4084","PL/2403/EXP/ES/2015",""ABASTECEDORA DE SERVICIOS DEL VALLE  SA DE CV"","Avenida Vicente Guerrero No. 813  Centro  Guasave","81000","","25.56057","-108.4631","16.19","17.96","17.29",""
"4085","PL/2472/EXP/ES/2015","Servicio Madero  S.A. de C.V.","Labradores No.102  Col. Morelos","15270","","19.44328","-99.11723","16.32","18.19","17.06",""
"4088","PL/2396/EXP/ES/2015","ELSA BEATRIZ GASTELLUM MEDINA","Cruz Gálvez No. 4044 Sur  Buenos Aires  Culiacán","80199","","24.76848","-107.3978","16.24","18.01","",""
"4091","PL/2281/EXP/ES/2015","SERVICIO PARAISO  S. DE  R.L. DE C.V.","Av. Manuel Ávila Camacho s/n  Esq. Av. 20 de Noviembre Norte  Centro  Xalapa","91000","","19.53975","-96.92581","","17.36","","1/10/2017 9:29:00 AM"
"4091","PL/2281/EXP/ES/2015","SERVICIO PARAISO  S. DE  R.L. DE C.V.","Av. Manuel Ávila Camacho s/n  Esq. Av. 20 de Noviembre Norte  Centro  Xalapa","91000","","19.53975","-96.92581","15.59","","","1/10/2017 9:30:00 AM"
"4093","PL/2477/EXP/ES/2015","Los Angeles Servicio  S.A. de C.V.","Blvd. Adolfo López Mateos  Esq. 20 de Enero  Col. Centro  León ","37000","","21.12548","-101.6826","16.09","17.86","",""
"4096","PL/2398/EXP/ES/2015","SERVICIO AGIL DE OTAY  S. DE R.L. DE C.V.","Blvd. Articulo 27 No. 4100  Fracc. Villa Turistica  Playas de Rosarito","22710","","32.366","-117.0545","16.04","17.81","",""
"4097","PL/2546/EXP/ES/2015","SERVICIOS CHIMABEL  S.A. DE C.V.","Abraham Lincoln No.5677  Valle Verde 2do Sector  Monterrey","64117","","25.73454","-100.3738","16.31","18.19","",""
"4098","PL/2467/EXP/ES/2015","ESTACION DE SERVICIO LOS CARRANZAS  S.A. DE C.V.","Venustiano Carranza No. 2101  Col. Guerrero  Nuevo Laredo","88240","","27.47651","-99.50189","","0","","1/1/1753 12:00:00 AM"
"4098","PL/2467/EXP/ES/2015","ESTACION DE SERVICIO LOS CARRANZAS  S.A. DE C.V.","Venustiano Carranza No. 2101  Col. Guerrero  Nuevo Laredo","88240","","27.47651","-99.50189","16.03","","","1/23/2017 11:30:00 PM"
"4100","PL/2504/EXP/ES/2015","MEGA SERVICIO GRINGAS SA DE CV .","Juan Pablo II Núm.2605  Colonia Oblatos  Guadalajara  Jalisco","44700","","20.69914","-103.2942","16.52","18.4","",""
"4101","PL/2296/EXP/ES/2015","COMBUSTIBLES Y SERVICIOS VIÑEDOS S.A. DE C.V.","Blvd. Antonio Rosales No.2550  Miguel Hidalgo  Los Mochis","81210","","25.8216","-108.9782","15.94","17.71","17.04",""
"4102","PL/2385/EXP/ES/2015","GASO-MEX  S.A. DE C.V.","Av. Montevideo No. 99  Tepeyac Insurgentes  Gustavo A. Madero","7020","","19.48701","-99.12267","16.33","18.2","",""
"4112","PL/2399/EXP/ES/2015","SERVICIO SAVAM  S.A. DE C.V.","Carretera Villa Victoria El Oro km 35.5  Santa Cruz del Rincón  San José del Rincón","50660","","19.65511","-100.1173","15.97","","17.04",""
"4115","PL/2419/EXP/ES/2015","PETROMAR DEL GOLFO SA DE CV ","Boulevard Avenida Fundadores de San Rafael Oriente No. 611  Centro  San Rafael","93620","","20.19351","-96.86853","16.1","17.87","17.17",""
"4116","PL/2480/EXP/ES/2015","ESTACION DE SERVICIO BONANZA  S.A. DE C.V.","Avenida Panamericana No. 123  Col. Estrella  Pedro Escobedo","76700","","20.4945","-100.1366","16.02","17.79","17.09",""
"4117","PL/2526/EXP/ES/2015","SERVICIO OMEGA  S.A DE C.V ","Blvd. Vito Alessio Robles y Perif. Luis Echeverría Álvarez S/N . Sin Col.  Saltillo","25100","","25.45233","-101.0037","15.98","17.75","17.05",""
"4120","PL/2395/EXP/ES/2015","SERVICIO CESAR IVÁN  S.A. DE C.V. ","Carr. A Apodaca - Laredo S/N  Santa Rosa Centro  Apodaca","66604","","25.82071","-100.2212","16.31","18.19","17.03",""
"4121","PL/2354/EXP/ES/2015","GRUPO GASOLINERO SABAGAS  S.A. DE C.V.","Carretera Estatal No. 500 Km.0.039  El Paraiso a Chichimequillas  Puerto de Aguirre  Santiago de Querétaro","76220","","20.81318","-100.438","16.02","17.79","17.09",""
"4123","PL/2482/EXP/ES/2015","GASOLINERA BOSQUES  S.A. DE C.V.","Blvd. Xonacatepec No. 135  Col. Bosques de San Sebastián  Puebla","72310","","19.05685","-98.13303","15.78","17.55","16.85",""
"4124","PL/2341/EXP/ES/2015","SERVICIO LOS PRESIDENTES  S.A. DE C.V.","Av. Casimiro Liceaga No.1450  Los Presidentes","36550","","20.66902","-101.3595","16.14","17.92","",""
"4131","PL/2536/EXP/ES/2015","INVERSORA SAN FELIPE  S.A. DE C.V.","Av. Universidad No. 1909  San Felipe  Chihuahua","31203","","28.64767","-106.0827","16.12","18.08","17.39",""
"4137","PL/2557/EXP/ES/2015","SERVICIO CARRETERA DE PIEDRAS NEGRAS  S.A. DE C.V.","Avenida Lázaro Cárdenas No. 2600  Central Piedras Negras","26060","","28.68808","-100.5429","13.26","","","1/9/2017 7:33:00 PM"
"4138","PL/2278/EXP/ES/2015","Servicios La Cañada  S.A. de C.V.","Periferico Sur No.3352  Jardines del Pedregal  Alvaro Obregón ","19000","","19.32274","-99.21738","16.33","18.2","",""
"4140","PL/2349/EXP/ES/2015","GENERAL DE COMBUSTIBLES DE LA COSTA  S.A. DE C.V.","Carretera Navolato Altata Km.11.5 s/n  El Vergel  Navolato","30338","","24.72205","-107.7926","16.24","18.01","17.34",""
"4141","PL/2372/EXP/ES/2015","Mayomex Areli Petroleum  S. de R.L. de C.V.","Cerro Gordo No. 604  Villas del Campestre  León","37129","","21.16488","-101.7104","16.09","17.86","17.16",""
"4143","PL/2315/EXP/ES/2015","ESTACION DE SERVICIOS POMAS  S.A. DE C.V.","Carretera Federal 49  K.m. 105.8  s/n   Juan Aldama","98300","","24.12847","-103.3066","16.4","","17.18","1/19/2017 3:15:00 PM"
"4143","PL/2315/EXP/ES/2015","ESTACION DE SERVICIOS POMAS  S.A. DE C.V.","Carretera Federal 49  K.m. 105.8  s/n   Juan Aldama","98300","","24.12847","-103.3066","","18.17","","1/19/2017 3:16:00 PM"
"4145","PL/2241/EXP/ES/2015","SERVICIOS ESTRELLA DEL SUR S.A. DE C.V.","Tercer Anillo Periférico No.101  Lomas De La Higuera","28979","","19.28201","-103.7324","16.14","17.9","17.21",""
"4146","PL/2351/EXP/ES/2015","Servicio Tarímbaro  S.A. de C.V","Carr. Morelia - Salamanca Km.12  Tarímbaro","58820","","19.79644","-101.1628","16.14","17.91","17.21",""
"4150","PL/2468/EXP/ES/2015","Gasolinería Murcia  S.A. de C.V.","Av. Revolución 847  Col. Mixcoac","3700","","19.37662","-99.18784","16.33","18.2","17.07",""
"4153","PL/2413/EXP/ES/2015","Gabriela Ledesma Ventura","Luis González Ocampo No.16  Piedras Negras  Ensenada","22830","","31.87483","-116.6047","16.16","17.93","",""
"4154","PL/2400/EXP/ES/2015","Estación de Servicio Extremadura  S. A. de C. V. ","Adolfo López Mateos No. 96  Residencial las Alamedas  Atizapan de Zaragoza","53690","","19.55135","-99.24072","16.27","18.14","",""
"4156","PL/2243/EXP/ES/2015","GASOLINERAS DEL CENTRO S.A. DE C.V.","División del Norte No.336","38060","","20.51252","-100.805","16.09","17.86","17.16",""
"4157","PL/2301/EXP/ES/2015","SERVICIOS GASORO S.A. DE C.V.","Carrt. Tepic-Vallarta Km.146+20  Ica Mezcales","63738","","20.73246","-105.2843","16.33","18.1","17.43","1/14/2017 1:59:00 AM"
"4158","PL/2520/EXP/ES/2015","GRUPO 15 DE SEPTIEMBRE SA DE CV.","15 de septiembre  No. 2615  Col. Campestre  Nuevo Laredo","88278","","27.45627","-99.50729","","0","","1/1/1753 12:00:00 AM"
"4158","PL/2520/EXP/ES/2015","GRUPO 15 DE SEPTIEMBRE SA DE CV.","15 de septiembre  No. 2615  Col. Campestre  Nuevo Laredo","88278","","27.45627","-99.50729","16.03","","","1/23/2017 11:25:00 PM"
"4159","PL/2297/EXP/ES/2015","MEGA GASOLINERIA ESPECIALIZADA S.A. DE C.V.","Circunvalación División De Norte No.1116  Guadalupana","44220","","20.70651","-103.3493","16.52","18.4","",""
"4161","PL/2483/EXP/ES/2015","Gasolinería Murcia  S.A. de C.V.","Av. Insurgentes Sur No.1937  Col. Guadalupe Inn","1020","","19.35251","-99.18613","16.33","18.2","",""
